Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitu    de,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Ben Lauret","PHCOP","EHEH",51.457648628699204,5.377423034919408,"EHEH",51.4576416015625,5.377472400665283,1653207022000,1653211084715,4062.7152309417725,74.57301125261452,"None","iPad","iPad11,2","15.4.1",1.0,"iOS",15.928573598448835,1.0,1.458749878100928,22.666000366210938,1.0,1.2446338868882723,"iOS","LERE LECH LERS LESU LFMT LFMD LIMJ LIRJ LFKO LIEO 6500ft"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.65320839040517E9,51.633399963378906,5.232926845550537,2960.9580052493407,315.51984309638493,101.04819140431294,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.6532083913579679E9,51.63373565673828,5.232402324676514,2961.9422171685296,315.5801112391325,101.00384940147501,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208392377794E9,51.63406753540039,5.231878757476807,2963.2512290333793,315.58031657073695,100.96811274550822,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208393355036E9,51.6343994140625,5.231353282928467,2964.566849035225,315.34038009048106,100.87674673953451,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208394355002E9,51.63473129272461,5.230826377868652,2966.2072689827314,315.26028803378625,100.75367958904326,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.65320839536298E9,51.63506317138672,5.230300426483154,2968.828696904217,315.21011616948147,100.44954346287186,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.6532083963549209E9,51.63539123535156,5.229775428771973,2970.144316906062,315.37055446210866,100.52657385335735,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208397393348E9,51.63572311401367,5.229251861572266,2971.784736853569,315.3196179717976,100.28411539518774,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.6532083983546538E9,51.636051177978516,5.228727340698242,2974.734168665925,315.1600671946245,99.87608917805446,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208399355091E9,51.636375427246094,5.228206157684326,2978.0150085609384,315.24030605193457,99.62779574771089,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.6532084003628778E9,51.63670349121094,5.227686405181885,2982.283464566926,315.2003584781203,99.05297752949198,0.4113278605412389,-0.15828583117623216,1.0,1.0
1.653208401354667E9,51.637027740478516,5.227169513702393,2985.8923083528102,315.1996638879633,98.60762900882287,1.267292205556093,3.98690459619077,1.0,1.0
1.653208402354526E9,51.637351989746094,5.226655006408691,2989.4979481934843,315.2300047374314,98.2683221571317,1.267292205556093,3.98690459619077,1.0,1.0
1.653208403373322E9,51.637672424316406,5.226141929626465,2992.7787880884975,315.23044310609805,98.0813887206181,1.267292205556093,3.98690459619077,1.0,1.0
1.65320840447856E9,51.637996673583984,5.225628852844238,2995.4068241469786,315.31029414708627,98.22223702034395,1.267292205556093,3.98690459619077,1.0,1.0
1.653208406354747E9,51.63864517211914,5.224603176116943,2994.7506161186607,315.24956979599517,98.45402554848692,1.267292205556093,3.98690459619077,1.0,1.0
1.653208407355075E9,51.63896942138672,5.224088191986084,2993.1101961711543,315.1195532192008,98.81067581938002,1.267292205556093,3.98690459619077,1.0,1.0
1.653208408355276E9,51.6392936706543,5.223570346832275,2991.138368140991,315.17001249622257,99.12978028434061,1.267292205556093,3.98690459619077,1.0,1.0
1.653208409355763E9,51.639617919921875,5.22305154800415,2989.173148247823,315.1701687626904,99.49952611383893,1.267292205556093,3.98690459619077,1.0,1.0
1.6532084103781729E9,51.63994598388672,5.222529411315918,2987.5327283003166,315.1297944748584,100.11511999207562,1.267292205556093,3.98690459619077,1.0,1.0
1.653208411399108E9,51.64027404785156,5.22200345993042,2986.2171082984714,315.040036846624,100.31556529442173,1.267292205556093,3.98690459619077,1.0,1.0
1.653208412355506E9,51.640602111816406,5.2214765548706055,2984.5766883509646,315.0,100.54783573449147,0.6824524951636055,6.375659123796959,1.0,1.0
1.653208413355149E9,51.64093017578125,5.220947265625,2984.9080964336213,315.08989597564295,100.74726368343106,0.6824524951636055,6.375659123796959,1.0,1.0
1.65320841435555E9,51.641258239746094,5.220419883728027,2987.5327283003166,315.3700396629295,100.45371576902491,0.6824524951636055,6.375659123796959,1.0,1.0
1.6532084153755999E9,51.6415901184082,5.2198991775512695,2995.4068241469786,315.53983643676344,99.20247131110551,0.6824524951636055,6.375659123796959,1.0,1.0
1.653208416355017E9,51.64191436767578,5.219388484954834,3007.5425676160567,315.7397890030781,97.72725112065153,0.6824524951636055,6.375659123796959,1.0,1.0
1.6532084173843179E9,51.642234802246094,5.218886852264404,3022.962555171933,316.0703956524913,95.94623883576912,0.6824524951636055,6.375659123796959,1.0,1.0
1.6532084183553948E9,51.642555236816406,5.2183990478515625,3040.0261666205265,316.4599513605388,93.97796962494547,0.6824524951636055,6.375659123796959,1.0,1.0
1.653208419355036E9,51.64286804199219,5.217923164367676,3058.7269940714164,316.83009216088624,92.19113491281207,0.6824524951636055,6.375659123796959,1.0,1.0
1.6532084203549871E9,51.6431770324707,5.217461109161377,3077.7558254131777,317.1094861827777,90.36626033754602,0.6824524951636055,6.375659123796959,1.0,1.0
1.653208421354601E9,51.64347839355469,5.217008113861084,3098.097072811574,317.35025192933045,88.45374537978707,0.6824524951636055,6.375659123796959,1.0,1.0
1.653208422354772E9,51.643775939941406,5.2165679931640625,3119.422532129159,317.66954157966285,86.43887448286152,0.6824524951636055,6.375659123796959,1.0,1.3329999446868896
1.653208423356365E9,51.64406967163086,5.216141223907471,3140.091783418427,318.00964920393176,84.37494765935173,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208424356838E9,51.64435958862305,5.215725421905518,3161.089238845141,318.3701443609014,82.84039644922855,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.6532084253606582E9,51.6446418762207,5.215319633483887,3180.4428701325633,318.53009662894095,81.2789152962815,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208426354866E9,51.64492416381836,5.214923858642578,3197.1784776902855,318.7000944807507,80.0627792255344,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.6532084273551211E9,51.645198822021484,5.214532852172852,3211.9422572178446,318.6895331346511,79.33044768066668,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208428371039E9,51.64547348022461,5.214145183563232,3225.065616797897,318.32967327957374,78.19017057538679,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.6532084293550591E9,51.6457405090332,5.213758945465088,3237.201360266975,317.9499820824037,77.37311273831284,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208430372787E9,51.64600372314453,5.21337366104126,3249.0159082287532,317.3602345620421,76.76528631479566,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208431367631E9,51.646263122558594,5.212985515594482,3260.1672395320666,316.69073349161124,76.16840214478457,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.653208432381621E9,51.646514892578125,5.212596416473389,3270.6693714372095,315.79037818134157,75.72872007878664,-1.6615865427795276,3.4192760986913275,1.0,1.3329999446868896
1.6532084333550339E9,51.64676284790039,5.212202548980713,3279.199475065613,314.92914533068995,75.58137142433651,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208434357317E9,51.64700698852539,5.211802005767822,3286.745567021404,313.9500809218126,75.61325131756757,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208435358016E9,51.64725112915039,5.211394309997559,3291.9948307547947,313.17951111855916,76.01966513021624,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208436396564E9,51.64748764038086,5.210979461669922,3294.947666758937,312.4698769375107,76.56450234979677,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208437355041E9,51.647727966308594,5.210555553436279,3296.5880867064434,311.7201928649821,77.38358948360764,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.6532084383549619E9,51.64796447753906,5.210122108459473,3297.2440944881855,310.94956552124495,78.14890831342554,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208439355412E9,51.64820098876953,5.209678649902344,3298.22850665395,310.1594626646495,79.09901661304995,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208440356966E9,51.648433685302734,5.209225177764893,3298.556510544821,309.40004261746304,79.6119536022266,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208441355091E9,51.6486701965332,5.2087626457214355,3298.556510544821,308.70016120232077,80.60531168439664,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208442355595E9,51.64889907836914,5.208291053771973,3298.884514435692,308.04976666831163,81.26137383366516,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208443355145E9,51.649131774902344,5.2078118324279785,3299.540522217434,307.71998627247626,81.99183434485721,-1.834816789984092,1.6769760629122688,1.0,1.3329999446868896
1.653208444355223E9,51.64936447143555,5.207325458526611,3300.85293827407,307.3793006361952,82.68936177546881,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.6532084453569899E9,51.649593353271484,5.2068328857421875,3301.509346548963,307.1099979776298,83.58876689229145,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208446355092E9,51.64982604980469,5.206334114074707,3301.509346548963,306.8196847804059,84.28318489654708,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208447356803E9,51.650062561035156,5.205829620361328,3303.1497664964695,306.4094084525915,84.74891637781244,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.6532084483550792E9,51.650291442871094,5.205321788787842,3307.086614173225,306.17939944818585,84.94012050967835,-0.7857637316517091,2.095302700348575,1.0,1.0
1.6532084493551102E9,51.6505241394043,5.2048115730285645,3312.0078740157446,306.10048156883744,85.23243765932415,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208450364948E9,51.6507568359375,5.204299449920654,3316.6011299673933,305.89013046326124,85.2597652988668,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208451355159E9,51.65098571777344,5.203784942626953,3321.522389809913,305.83964546822733,85.53637688567868,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208452354852E9,51.65121841430664,5.203268527984619,3326.1156457615616,305.81953184579027,85.80715885832504,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208453355269E9,51.65144729614258,5.202751159667969,3331.3649094949524,305.55972389842844,85.74556737340738,-0.7857637316517091,2.095302700348575,1.0,1.3329999446868896
1.653208454355627E9,51.65167999267578,5.202234268188477,3337.5985853941074,305.60958210950764,85.70812130672797,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.653208455374994E9,51.651912689208984,5.201718330383301,3345.472280747618,305.66999855711134,85.4188195753866,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.653208456355475E9,51.65214157104492,5.201202392578125,3353.674380485151,305.559853346222,85.2439218126018,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.6532084573748531E9,51.65237045288086,5.200686931610107,3361.5484763318123,305.3194486248034,85.0755069896319,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.653208458354806E9,51.6525993347168,5.20017147064209,3368.766564396732,305.31932437783144,84.96817579215872,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.6532084593559442E9,51.65282440185547,5.199656963348389,3376.3122558593714,305.33956073559125,84.82502738541427,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.653208460370918E9,51.65304946899414,5.199143886566162,3385.1671594334366,305.28963054587683,84.40117380627288,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.65320846135507E9,51.65327453613281,5.198633670806885,3394.0288713910727,305.2998833046025,83.90216827153526,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.6532084623557281E9,51.653499603271484,5.198125839233398,3403.543387185241,305.40931317638314,83.61286626695383,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.6532084633551478E9,51.653724670410156,5.197620868682861,3412.7294985953868,305.50955333436116,83.32071498928357,-0.10455586501829894,3.321464068452824,1.0,1.3329999446868896
1.653208464355394E9,51.65394592285156,5.197118759155273,3421.2563982785805,305.6996720932212,82.95881506178489,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208465356658E9,51.654170989990234,5.196619510650635,3429.790106345346,305.8693701928284,82.71152814962421,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.6532084663555598E9,51.654396057128906,5.196121692657471,3438.3202099737496,305.83029820881313,82.5173409814169,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.6532084673669782E9,51.65461730957031,5.195625305175781,3446.8503136021536,305.6991599600727,82.1803520558331,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208468355196E9,51.65483856201172,5.195128917694092,3455.7052171762184,305.69994446711183,82.10216791774342,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.6532084693551579E9,51.655059814453125,5.194633960723877,3463.58251696809,305.5898879145294,81.83139350199242,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208470360971E9,51.65528106689453,5.194138526916504,3471.456612814752,305.2297723274172,81.74259996570262,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208471366767E9,51.65549850463867,5.193641662597656,3479.3307086614136,305.0893327133081,81.66573548037552,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208472375329E9,51.65571594238281,5.19314432144165,3487.2048045080755,304.600363532826,81.44409936381717,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
